rank,symbol,asset_type,timeframe,macd_params,long_hold_bars,short_hold_bars,long_total_events,long_rise_n,long_fall_n,long_win_rate,long_post_mean_rise,long_post_mean_fall,long_post_mean_total,long_plus1sd,long_minus1sd,long_post_max,long_post_min,long_pre_mean,long_pre_plus1sd,long_pre_minus1sd,short_total_events,short_rise_n,short_fall_n,short_win_rate,short_post_mean_rise,short_post_mean_fall,short_post_mean_total,short_plus1sd,short_minus1sd,short_post_max,short_post_min,short_pre_mean,short_pre_plus1sd,short_pre_minus1sd,base_long_rise_rate,base_short_fall_rate,base_long_mean,base_short_mean,long_edge,short_edge,long_mag_edge,short_mag_edge,active_signal,current_macd,current_signal,current_diff,long_expectancy,short_expectancy,combined_expectancy
78,XLB,ETF,1M,12/26/9,6,3,59,38,21,0.6440677966101694,0.09589879388195398,-0.06692079840764771,0.037946057643282204,0.14003757389281374,-0.06414545860624934,0.3143399810066478,-0.22844827586206898,0.09423338970962203,0.17741536319493345,0.011051416224310592,60,38,22,0.36666666666666664,0.07769061121811782,-0.05319691822890262,0.02969851708754366,0.11083569324935841,-0.05143865907427109,0.2513321492007105,-0.1280635139799792,-0.016606155250689956,0.06808717722231367,-0.10129948772369357,0.6722689075630253,0.3360655737704918,0.047642232559146284,0.025324809702797883,-0.028201110952855823,0.030601092896174853,-0.009696174915864081,-0.004373707384745778,LONG,2.0079,1.4103,0.5976,0.037946,0.029699,0.033822
79,IBB,ETF,1M,12/26/9,6,3,67,45,22,0.6716417910447762,0.09038586686559796,-0.09130312821699517,0.03072679385340319,0.13890064722713721,-0.07744705952033082,0.2568219788379432,-0.269110275689223,0.08060196542409528,0.168417271734688,-0.0072133408864974435,51,29,22,0.43137254901960786,0.10762939840880983,-0.05801053917166954,0.03617687631526972,0.13668701365596822,-0.06433326102542877,0.2576327593691218,-0.18253144857995077,-0.042344926078636734,0.0513732378382473,-0.13606308999552078,0.6722689075630253,0.47540983606557374,0.040831324380615014,0.0208883215691313,-0.0006271165182490934,-0.04403728704596588,-0.010104530527211823,-0.015288554746138418,LONG,10.0926,7.3978,2.6948,0.030727,0.036177,0.033452
80,EWZ,ETF,1M,12/26/9,6,3,63,35,28,0.5555555555555556,0.15335629241240462,-0.15784624103221404,0.015044055325907444,0.21192539989655387,-0.181837289244739,0.6359199609565644,-0.44686098654708517,0.11279875839879999,0.25242218761948143,-0.026824670821881474,55,36,19,0.34545454545454546,0.12632865344339647,-0.09071211216462623,0.05135093441517045,0.1837180821100943,-0.08101621327975342,0.34698966868542935,-0.2911887382690302,-0.06469693214850679,0.11446046187392152,-0.2438543261709351,0.6134453781512605,0.4262295081967213,0.03828179140610326,0.02621040616494925,-0.057889822595704965,-0.08077496274217583,-0.023237736080195814,-0.025140528250221197,LONG,2.2562,1.092,1.1642,0.015044,0.051351,0.033197
81,PM,Stock,1M,12/26/9,6,3,69,35,34,0.5072463768115942,0.16417667662568,-0.07760373110216746,0.04503850470181313,0.19777397327595342,-0.10769696387232715,0.513336103032821,-0.21636085626911317,0.09978331985118104,0.23990016855718416,-0.040333528854822095,50,28,22,0.44,0.10448152055365448,-0.0848068128776559,0.02119465384387791,0.1443218149719409,-0.1019325072841851,0.3239964050329538,-0.23528863191271102,-0.05560109310202428,0.042780684690331666,-0.15398287089438023,0.5294117647058824,0.47540983606557374,0.04160038031036587,0.02158306350669429,-0.022165387894288124,-0.03540983606557374,0.0034381243914472573,0.0003884096628163809,SHORT,16.0148,16.0591,-0.0443,0.045039,0.021195,0.033117
82,MRK,Stock,1M,12/26/9,6,3,66,42,24,0.6363636363636364,0.1030635774671814,-0.10182953072348629,0.028556992670574956,0.14773573163869924,-0.09062174629754932,0.24461105904404867,-0.20817210958056034,0.1007305520192363,0.19587682951884156,0.005584274519631033,52,31,21,0.40384615384615385,0.11139033655454622,-0.07250589034297927,0.03712455261516094,0.14945797047815365,-0.07520886524783177,0.28250755989765053,-0.16704607046070458,-0.053232230541185636,0.054515165323580146,-0.16097962640595143,0.6386554621848739,0.4180327868852459,0.05252502361029088,0.02652399691580459,-0.0022918258212375475,-0.014186633039092067,-0.02396803093971592,-0.010600555699356352,LONG,3.6304,-0.0989,3.7293,0.028557,0.037125,0.032841
83,CLOU,ETF,1M,12/26/9,6,3,55,34,21,0.6181818181818182,0.15298569903045597,-0.13751909248765484,0.04206568772354092,0.22650945625166644,-0.1423780808045846,0.5117719950433703,-0.3881163084702908,0.09977738638573744,0.24781492567045624,-0.04826015289898136,27,14,13,0.48148148148148145,0.1241021569698417,-0.09960142762062912,0.016393023648503906,0.1683671607248091,-0.1355811134278013,0.467123287671233,-0.2501136880400182,-0.10076963320582402,0.04300867772171432,-0.24454794413336237,0.6125,0.4578313253012048,0.03947544648925017,0.019245519145058086,0.005681818181818121,0.02365015618027666,0.0025902412342907466,0.0028524954965541797,SHORT,-0.0812,0.1932,-0.2744,0.042066,0.016393,0.029229
84,INDA,ETF,1M,12/26/9,6,3,61,39,22,0.639344262295082,0.11748606122822187,-0.07203002317700476,0.04913599800010735,0.15927636884117174,-0.061004372840957034,0.2457176609568813,-0.16666666666666663,0.09546535940481161,0.1848627274697761,0.006067991339847104,60,33,27,0.45,0.07545883687659159,-0.0774148167878069,0.006665692727612267,0.10515346328729998,-0.09182207783207545,0.2138959621680611,-0.3140825035561878,-0.020861196831139524,0.0829310493688182,-0.12465344303109727,0.6050420168067226,0.4016393442622951,0.03988133978363816,0.01949161077201384,0.03430224548835936,0.04836065573770493,0.009254658216469189,0.012825918044401575,SHORT,0.0203,0.9466,-0.9264,0.049136,0.006666,0.027901
85,EFA,ETF,1M,12/26/9,6,3,75,47,28,0.6266666666666667,0.0801634177109083,-0.06552467194531077,0.025773197572586514,0.11062563486563254,-0.0590792397204595,0.1632329635499208,-0.20577020843924762,0.06145902603098051,0.12423176620983278,-0.001313714147871764,43,28,15,0.3488372093023256,0.07697684348630988,-0.06434993847596773,0.027676803266910736,0.11319269552653383,-0.05783908899271235,0.2063732928679817,-0.15095108695652165,-0.03489192314254807,0.06901834261468143,-0.13880218889977755,0.6638655462184874,0.36065573770491804,0.0346196441555928,0.01735684536865768,-0.03719887955182066,-0.011818528402592454,-0.008846446583006286,-0.010319957898253056,LONG,6.7034,5.7323,0.9711,0.025773,0.027677,0.026725
86,EWJ,ETF,1M,12/26/9,6,3,72,49,23,0.6805555555555556,0.0761907998753471,-0.06054006404141184,0.032512885013049116,0.11293751051392151,-0.04791174048782328,0.1834466744070326,-0.17222222222222233,0.06648728911752662,0.12736320460440953,0.005611373630643693,46,29,17,0.3695652173913043,0.06304270381074142,-0.06196101738982089,0.016845676410533618,0.09088990736834535,-0.05719855454727812,0.17363472694538906,-0.158392827494604,-0.034285147860460594,0.053491987458826884,-0.12206228317974807,0.6890756302521008,0.3524590163934426,0.037623260438075415,0.018770413107571562,-0.008520074696545255,0.017106200997861698,-0.005110375425026299,0.0019247366970379445,LONG,6.1046,5.0034,1.1013,0.032513,0.016846,0.024679
87,PEP,Stock,1M,12/26/9,6,3,44,28,16,0.6363636363636364,0.07985932361008832,-0.052402822956243995,0.03176399758596748,0.1115296676139903,-0.04800167244205534,0.18691165821868203,-0.14463827335114457,0.06544188411408401,0.12306400828724301,0.007819759940925007,52,32,20,0.38461538461538464,0.061831544849379805,-0.055878984522287754,0.016558264321815355,0.08842500925528668,-0.05530848061165597,0.14513507237402276,-0.14348081058187276,-0.02403566551357412,0.054290437859383485,-0.10236176888653173,0.625,0.42424242424242425,0.02575540162860045,0.011108827342420293,0.011363636363636354,-0.03962703962703962,0.006008595957367028,-0.005449436979395062,LONG,-2.109,-4.1103,2.0013,0.031764,0.016558,0.024161
88,UNG,ETF,1M,12/26/9,6,3,54,18,36,0.3333333333333333,0.45517204641491804,-0.24847343215071532,-0.013924939295504181,0.4026974217347735,-0.4305473003257819,1.104384133611691,-0.7118483412322275,0.1381543352524363,0.48553895037561096,-0.20923027987073833,64,25,39,0.609375,0.10877368703531205,-0.16776275749274105,-0.05974070884897033,0.11086486774772576,-0.23034628544566643,0.29729729729729737,-0.5078014184397163,-0.19431917518431216,0.0028908610685410285,-0.39152921143716535,0.31932773109243695,0.6065573770491803,-0.052142644430918136,-0.027311097545590513,0.014005602240896364,0.002817622950819665,0.038217705135413955,0.03242961130337982,LONG,-4.3545,-5.134,0.7795,-0.013925,0.059741,0.022908
89,KO,Stock,1M,12/26/9,6,3,69,33,36,0.4782608695652174,0.0833472800136512,-0.06228166309522757,0.007366961869888368,0.09977310576267301,-0.08503918202289626,0.21393912659902944,-0.19277326106594403,0.06091809967835762,0.1294877842110732,-0.0076515848543579484,50,40,10,0.2,0.05858878964967242,-0.0425040289977814,0.03837022592018166,0.09362638540932862,-0.016885933568965297,0.14287964713295528,-0.08784111093169704,-0.02575923880422617,0.05357280138361518,-0.10509127899206752,0.6302521008403361,0.3524590163934426,0.03196335492352838,0.016818735487030327,-0.1519912312751187,-0.15245901639344261,-0.02459639305364001,-0.021551490433151334,LONG,3.98,3.0991,0.8809,0.007367,0.03837,0.022869
90,XLU,ETF,1M,12/26/9,6,3,72,45,27,0.625,0.0740169867682724,-0.06149906230314975,0.023198468366489085,0.10217981084555508,-0.0557828741125769,0.16562304320601112,-0.14396045721346917,0.0636856517530602,0.12274460188790143,0.004626701618218966,46,31,15,0.32608695652173914,0.05081556180610872,-0.03613133742033656,0.02246331205835482,0.07725658667416063,-0.032329962557451,0.17101449275362315,-0.11001788908765646,-0.020774817101763564,0.047034796026161084,-0.0885844302296882,0.6722689075630253,0.3360655737704918,0.03525349944920304,0.01837710159695232,-0.047268907563025264,-0.009978617248752653,-0.012055031082713958,-0.004086210461402499,LONG,2.6864,2.5188,0.1676,0.023198,0.022463,0.022831
91,FXI,ETF,1M,12/26/9,6,3,69,43,26,0.6231884057971014,0.12371387651805053,-0.11375850814249093,0.03423152867494796,0.17131959874776256,-0.10285654139786662,0.33144368858654555,-0.284681130834977,0.08445873475935371,0.18515577953729612,-0.016238310018588678,49,19,30,0.6122448979591837,0.10314649038548707,-0.0760649607974509,-0.006574806257128021,0.11651330462807082,-0.12966291714232686,0.5178997613365156,-0.31040157998683343,-0.07730891679361783,0.014844014150427687,-0.16946184773766335,0.5378151260504201,0.48360655737704916,0.01582804926969577,0.008388699336086823,0.0853732797466813,0.12863834058213452,0.018403479405252193,0.014963505593214844,SHORT,1.8318,2.1597,-0.3279,0.034232,0.006575,0.020403
92,DBA,ETF,1M,12/26/9,6,3,53,31,22,0.5849056603773585,0.09067331882024252,-0.05143231500926,0.03168607458912827,0.12306521054172767,-0.059693061363471134,0.2646048109965634,-0.18417874396135261,0.07142631736251782,0.1364081797613525,0.006444454963683149,68,40,28,0.4117647058823529,0.039433074673046006,-0.038569289043112395,0.0073144543193337285,0.061170503567720816,-0.046541594929053354,0.19382835101253632,-0.11192087454450818,-0.030839871191061987,0.019949685371182777,-0.08162942775330675,0.4957983193277311,0.4426229508196721,0.01589028578155529,0.009450922835340202,0.08910734104962736,-0.0308582449373192,0.01579578880757298,0.0021364685160064735,SHORT,0.9417,1.0231,-0.0814,0.031686,0.007314,0.0195
93,PG,Stock,1M,12/26/9,6,3,65,34,31,0.5230769230769231,0.08019035762532642,-0.08172223520506751,0.002970505660061625,0.10798339629857133,-0.10204238497844807,0.22359282678552925,-0.18690965662851422,0.07872692381818888,0.15695981746199394,0.0004940301743838332,56,38,18,0.32142857142857145,0.07877720436530998,-0.05638678499574363,0.0353316363563999,0.11679554246487708,-0.046132269752077286,0.2004752475247525,-0.16214964095436646,-0.026742769399523802,0.06040990795195196,-0.11389544675099957,0.6386554621848739,0.38524590163934425,0.036453704315339744,0.017059786622127832,-0.1155785391079508,-0.0638173302107728,-0.033483198655278115,-0.01827184973427207,SHORT,-2.7853,-0.8321,-1.9532,0.002971,0.035332,0.019151
94,XLP,ETF,1M,12/26/9,6,3,70,37,33,0.5285714285714286,0.056665099666661535,-0.043874163571893936,0.009268018425628247,0.0710668636889012,-0.05253082683764469,0.1415481832543445,-0.12070101462643294,0.05022298865214318,0.09738608539320112,0.003059891911085251,50,34,16,0.32,0.057796252903493106,-0.041018923300000676,0.026175396518375093,0.08327426430684594,-0.030923471270095756,0.13405568854731006,-0.10415841584158417,-0.019362099698454427,0.041380959620322275,-0.08010515901723113,0.6218487394957983,0.4016393442622951,0.025929337911544822,0.01340596214627598,-0.09327731092436975,-0.08163934426229508,-0.016661319485916575,-0.012769434372099113,LONG,1.9969,1.7694,0.2275,0.009268,0.026175,0.017722
95,IEF,ETF,1M,12/26/9,6,3,49,30,19,0.6122448979591837,0.03921071549273644,-0.02789353347516118,0.013190700586816958,0.05506532524806818,-0.02868392407443427,0.10569769551805486,-0.07297652273846648,0.02204055431288618,0.05645580534501485,-0.01237469671924249,50,17,33,0.66,0.02676835075529943,-0.03146095953290626,-0.011662994034916323,0.025041541044071122,-0.04836752911390377,0.07668266547605748,-0.10231054483217653,-0.03217214446530745,0.0051699602183850335,-0.06951424914899994,0.48,0.5728155339805825,-0.004907334612656535,-0.002903437523163321,0.1322448979591837,0.08718446601941754,0.01809803519947349,0.008759556511753003,LONG,-0.384,-0.4394,0.0554,0.013191,0.011663,0.012427
96,PDBC,ETF,1M,12/26/9,6,3,57,31,26,0.543859649122807,0.12087952000976568,-0.0969310203697693,0.021527343696293576,0.17060255974140623,-0.12754787234881906,0.3645066273932254,-0.30014932802389244,0.05624998017670736,0.16271937710647624,-0.05021941675306152,61,30,31,0.5081967213114754,0.08121634351710473,-0.07569428502526776,0.0014748765529482193,0.10218167492986768,-0.09923192182397125,0.23021108179419514,-0.28623188405797095,-0.048716057733082525,0.07422070343666592,-0.17165281890283096,0.5210084033613446,0.48360655737704916,0.009199278852243701,0.010601188382693163,0.02285124576146247,0.024590163934426257,0.012328064844049875,0.009126311829744944,LONG,0.7561,0.0946,0.6614,0.021527,0.001475,0.011501
97,XLRE,ETF,1M,12/26/9,6,3,65,30,35,0.46153846153846156,0.08178440695549881,-0.07113274175683831,-0.0005555961972980979,0.09617059993443779,-0.09728179232903399,0.1936999171041726,-0.25475993377483447,0.06200385590469254,0.14421051280100228,-0.020202800991617212,56,38,18,0.32142857142857145,0.05679051822778446,-0.05567428690210526,0.02064111657889134,0.0931423337179532,-0.05186010056017053,0.17581449955973003,-0.1716283265674336,-0.03169973148212799,0.044930909868881784,-0.10833037283313776,0.5882352941176471,0.4262295081967213,0.020430065102426932,0.011482993399257959,-0.12669683257918551,-0.10480093676814983,-0.02098566129972503,-0.00915812317963338,LONG,0.7528,0.5693,0.1836,-0.000556,0.020641,0.010043
98,LQD,ETF,1M,12/26/9,6,3,65,38,27,0.5846153846153846,0.033858330167338496,-0.028395213799716944,0.007999165750253931,0.04421986005779594,-0.02822152855728808,0.09068091652497776,-0.053552705863376085,0.022185976881866524,0.05988002071185809,-0.015508066948125048,53,24,29,0.5471698113207547,0.02931454434799609,-0.03717814479505553,-0.007068247824617062,0.03811208059139505,-0.052248576240629174,0.11092064132298074,-0.11865998747651856,-0.02843905326558844,0.02057324185804668,-0.07745134838922356,0.5294117647058824,0.5,-0.0023317629441265753,-0.0007867762086318777,0.05520361990950229,0.047169811320754707,0.010330928694380506,0.006281471615985184,SHORT,-0.1269,-0.1246,-0.0023,0.007999,0.007068,0.007534
99,EMB,ETF,1M,12/26/9,6,3,75,39,36,0.52,0.03378578366009506,-0.036952296569877016,-0.00016849485029153961,0.04624770503253133,-0.046584694733114405,0.09296037296037295,-0.1470666078517864,0.022431188976479593,0.06165965792683881,-0.016797279973879618,43,19,24,0.5581395348837209,0.04270176398042712,-0.05093172869883312,-0.009558790073113482,0.051151925157140565,-0.07026950530336752,0.12970624741414968,-0.1375972670335927,-0.048114476513917495,0.015269361793529876,-0.11149831482136487,0.5042016806722689,0.45901639344262296,-0.004863978901280825,-0.001908546309602147,0.015798319327731125,0.09912314144109796,0.0046954840509892855,0.007650243763511335,LONG,1.443,1.2802,0.1628,-0.000168,0.009559,0.004695
100,TLT,ETF,1M,12/26/9,6,3,56,23,33,0.4107142857142857,0.08772346860698658,-0.06700210111160895,-0.003454099262900076,0.09187055402982729,-0.09877875255562744,0.22712881186468928,-0.17034178610804854,0.03233828049885361,0.10485230602076166,-0.040175745023054446,61,29,32,0.5245901639344263,0.0474387127768601,-0.06092820964969052,-0.009409508823953342,0.0626167484236222,-0.0814357660715289,0.15649676956209618,-0.18155496891765313,-0.05663667363782762,0.026906363882300555,-0.1401797111579558,0.4322033898305085,0.5702479338842975,-0.01695180260178962,-0.00782109350068306,-0.02148910411622279,-0.04565776994987125,0.013497703338889545,0.0015884153232702813,LONG,-3.1954,-3.6127,0.4173,-0.003454,0.00941,0.002978
101,HYG,ETF,1M,12/26/9,6,3,73,43,30,0.589041095890411,0.02283866045043948,-0.034746112898255826,-0.0008263148983394109,0.03850870788028655,-0.04016133767696537,0.08266733266733273,-0.15400528674864963,0.015167803060764713,0.03643166094360225,-0.006096054822072823,45,22,23,0.5111111111111111,0.026919671805933968,-0.02834109033071629,-0.0013247177305761631,0.03485944872803177,-0.0375088841891841,0.06621454993834779,-0.10548061732895864,-0.022452381371761313,0.02577441077189546,-0.07067917351541808,0.5798319327731093,0.4672131147540984,-0.00023624137268752872,0.00035610609915034876,0.009209163117301689,0.04389799635701269,-0.0005900735256518821,0.001680823829726512,SHORT,0.5384,0.6474,-0.109,-0.000826,0.001325,0.000249
